1,1.1.6,स्वः,Heaven,स्वर्ग,ಸ್ವರ್ಗ,স্বর্গ,ସ୍ଵର୍ଗ,ਜੰਨਤ,স্বর্গ,स्वर्ग
131,,मृगशीर्षम्,The wing of pegasus,मृगशिरा नक्षत्र,----,----,ମୃଗଶିରା ନକ୍ଷତ୍ର,ਮ੍ਰਗਸ਼ਿਰਾ ਨੱਖਤਰ,----,मृगशिरा नक्षत्र
132,1.3.23,इन्वकाः,Name of the naksatra Mrigashirsha,मृगशिरा नक्षत्र के ऊपर स्थित पाँच तारे,----,----,ମୃଗଶିରା ନକ୍ଷତ୍ର ଉପରେ ସ୍ଥିତ ପଞ୍ଚ ତାରା,ਮ੍ਰਗਸ਼ਿਰਾ ਨੱਖਤਰ ਦੇ ਓੱਪਰ ਵਾਲੇ ਪੱਜ ਤਾਰੇ,----,मृगशिरा नक्षत्रक ऊपर स्थित पाँच तारा
133,1.3.24,बृहस्पतिः,The janet,देवों के गुरु,----,----,ବୃହସ୍ପତି,ਦੇਵਤਾਵਾਂ  ਦੇ ਗੁਰੁ,----,देवक गुरु
134,,शुक्रः,Venus,दैत्यों के गुरु,----,----,ଶୁକ୍ର ଗ୍ରହ,ਦੈੱਤਾਂ ਦੇ ਗੁਰੁ,----,दैत्यक गुरु
135,1.3.25,अंगारकः,Mars,मंगल ग्रह,----,----,ମଙ୍ଗଳ ଗ୍ରହ,ਮੱਗਲ ਗ੍ਰਹ,----,मंगल ग्रह
136,,रौहिणेयः,Mercury,बुध का नाम,----,----,ବୁଧ ଗ୍ରହ,ਬੁਧ ਦਾ ਨਾਂ,----,बुधक नाम
137,,सौरिः,Saturn,शनि ग्रह,----,----,ଶନିଗ୍ରହ,ਸ਼ਨਿ ਗ੍ਰਹ,----,शनि ग्रह
138,1.3.26,तमस्,The acending node,राहु का नाम,----,----,ରାହୁ,ਰਾਹੁ ਦਾ ਨਾਂ ,----,राहुक नाम
139,,चित्रशिखण्डिनः,Ursa major,सप्तर्षि (मरीचि- अंगिरस- अत्रि- पुलस्त्य- पुलह- क्रतु- वसिष्ठ),----,----,ସପ୍ତର୍ଷି,ਸੱਤ ੜੁਸ਼ਿਯਾਂ ਦਾ ਮੰਡਲ,----,सप्तर्षि (मरीचि- अंगिरस- अत्रि- पुलस्त्य- पुलह- क्रतु- वसिष्ठ)
140,,लग्नम्,Signs of the Zodiac,राशियों के उदय का नाम,----,----,ଲଗ୍ନ/ରାଶି,ਰਾਸ਼ਿਯਾਂ ਦੇ ਸ਼ੁਰੁ ਦਾ ਨਾਂ,----,राशिक उदयक नाम
141,1.3.27,राशिः,Ascension,राशियों के लग्नों के नाम,----,----,ରାଶି,ਰਾਸ਼ਿਯਾਂ ਦੇ ਲਗਨਾਂ ਦੇ ਨਾਂ,----,राशिक लग्नक नाम
142,,सूरः,The sun,सूर्य,----,----,ସୂର୍ଯ୍ୟ,ਸੂਰਜ,----,सूर्य
143,1.3.31,चण्डांशोः परिपार्श्विकः,Sun's attendant,सूर्य के पार्श्वचरों के नाम,----,----,ମାଠରାଦି ସୂର୍ଯ୍ୟଙ୍କ ପାର୍ଶ୍ଵବର୍ତ୍ତୀ,ਸੂਰਜ ਦੇ ਪਿਛਲੋਂ ਦੇ ਨਾਂ,----,सूर्यक पार्श्वचरक नाम
144,,सूर्यसूतः,The dawn,सूर्यसारथि अरुण,----,----,ସୂର୍ଯ୍ୟଙ୍କ ସାରଥି ଅରୁଣ,ਸੂਰਜ ਦਾ ਸਾਰਥੀ ਅਰੁਣ ,----,सूर्यसारथि अरुण
145,1.3.32,परिवेषः,Halo,सूर्य के चारों ओर कभी कभी दृश्यमान कुण्डलाकार तेज विशेष,----,----,ମଣ୍ଡଳ,ਸੂਰਜ ਦਾ ਤੇਜ,----,सूर्यक चारों दिस दृश्यमान कुण्डलाकार तेज विशेष
146,1.3.33,किरणः,Ray,प्रकाश की किरण,----,----,କିରଣ,ਰੋਸ਼ਨੀ ਦੀ ਕਿਰਣ,----,प्रकाशक किरण
147,,प्रभा,Light,प्रभा,----,----,ପ୍ରଭା,ਜੋਤ,----,प्रभा
148,1.3.34,प्रकाशः,Sun-shine,धूप,----,----,ଆତପ,ਧੂਪ ,----,धूप
149,,कोष्णम्,Warmth,जरा-जरा गरम कुनकुना,----,----,ଈଷଦୁଷ୍ଣ,ਗੁਨਗੁਨਾ,----,कनी कनी गरम कुनकुना
150,,तिग्मम्,Sultry vapour,बहुत तेज गरम,----,----,ଅତି ଉଷ୍ଣ,ਪਕਦਾ ਹੋਇਆ,----,बड्ड तेज गरम
151,1.3.35,मृगतृष्णा,Mirage,मृगमरीचिका,----,----,ମୃଗତୃଷ୍ଣା,ਹਿਰਨੀ,----,मृगमरीचिका
152,1.4.1,कालः,Time,समय,----,কাল,ସମୟ,ਵਖਤ,কাল,समय
153,,पक्षतिः,The first day of half month,शुक्लपक्ष की प्रतिपदा,----,প্রতিপদ,ପକ୍ଷର ପ୍ରତିପଦା,ਸ਼ੁਕਲ ਪੱਖ ਦਾ ਪੱਲਾ ਦਿਨ ,প্রতিপদ,शुक्लपक्षक प्रतिपदा
154,1.4.2,तिथिः,first lunar day,प्रतिपदादि,----,তিথি,ତିଥି,ਵਾਰ,তিথি,प्रतिपदादि
155,,घस्रः,Day,दिन,----,দিন,ଦିନ,ਦਿਣ,দিন,दिन
156,,प्रत्यूषः,Dawn,प्रभात,----,প্রত্যূষ,ପ୍ରାତଃକାଳ,ਸਵੇਰਾ,প্রত্যূষ,प्रभात
157,,दिनान्तः,Evening,सूर्यास्त,----,দিনান্ত,ଦିନାନ୍ତ,ਸ਼ਾਮ,দিনান্ত,सूर्यास्त
158,,सन्ध्या,Evening,सन्धिवेला,----,সন্ধ্যা,ସନ୍ଧ୍ୟା,ਸਾੰਝ,সন্ধ্যা,सन्धिवेला
159,,त्रिसन्ध्यम्,Periods of the day,दिन के तीन काल,----,ত্রিসন্ধ্যা,ତ୍ରିସନ୍ଧ୍ୟା,ਦਿਨ ਦੇ ਪਹਰ,ত্রিসন্ধ্যা,दिनक तीनकल
160,,शर्वरी,The star spangled night,रात्रि,----,রাত্রি,ରାତ୍ରି,ਰਾਤ,রাত্রি,रात्रि
161,1.4.5,तमिस्रा,A dark night,अंधियारी रात,----,তমিস্রা,ଅନ୍ଧକାର ରାତ୍ରି,ਅ~ਣ੍ਧਿਯਾਰੀ ਰਾਤ ,তমিস্রা,अंधियारी रात
162,,ज्यौत्स्नी,A moonlit night,चाँदनी रात,----,জ্যোত্স্নাযুক্ত নিশা ,ଜ୍ୟୋତ୍ସ୍ନା ରାତ୍ରି,ਚਾੰਦਨੀ ਰਾਤ,জ্যোত্স্নাযুক্ত নিশা ,चाँदनी रात
163,,पक्षिणी,A night and two days,आनेवाली और वर्तमान दिनवाली रात ,----,পক্ষিণী,ଦିନଦ୍ଵୟର ମଧ୍ୟଗତ ରାତ୍ରି,ਆਣਵਾਲੀ ਰਾਤ,পক্ষিণী,आब-वाला आर वर्तमान दिन-वाला रात 
164,,गणरात्रम्,A multitude of nights,रातों का समूह,----,গণরাত্র,ରାତ୍ରିସମୂହ,ਰਾੱਤਾਂ ਦਾ ਗੁਟ,গণরাত্র,रातक समूह
165,1.4.6,प्रदोषः,Evening,सन्ध्याकाल,----,প্রদোষ,ପ୍ରଦୋଷ,ਸਾੰਝ,প্রদোষ,सांझक बेला
166,,अर्घरात्रः,Mid-night,मध्य रात्रि,----,অর্দ্ধরাত্র,ଅର୍ଦ୍ଧରାତ୍ରି,ਆੱਧਿ ਰਾਤ,অর্দ্ধরাত্র,मध्य रात्रि
167,,यामः,A watch,प्रहर,----,প্রহর,ପହର,ਪਹਰ,প্রহর,प्रहर
168,1.4.7,पर्व,The full and change of moon,प्रतिपदा और पञ्चदशी के बीच वाली सन्धि ,----,প্রতিপদ অমাবস্যার বা পূর্ণিমার সন্ধি,ପର୍ବ,ਪਰਤਿਪਦਾ ਤੇ ਪੰਚਦਸ਼ੀ ਦੇ ਬੀਚ ਵਾਲੀ ਸੰਧਿ ,প্রতিপদ অমাবস্যার বা পূর্ণিমার সন্ধি,प्रतिपदा आर पञ्चदशीक बीच वाला सन्धि 
169,,पक्षान्तौ,Last day of the half month,अमावस्या या पूर्णिमा का दिन,----,পূর্ণিমা বা অমাবস্যার নাম,ପଞ୍ଚଦଶୀ/ପୂର୍ଣ୍ଣିମା ବା ଅମାବାସ୍ୟା ତିଥି,ਮਾਵਸ,পূর্ণিমা বা অমাবস্যার নাম,अमावस्या आ पूर्णिमाक दिन
170,,पौर्णमासी,Day of full moon,पूर्णिमा,----,পূর্ণিমা,ପୂର୍ଣ୍ଣିମା,ਪੁਰਣਮਾਸੀ,পূর্ণিমা,पूर्णिमा
171,1.4.8,अनुमतिः,Moon-a little gibbous,क्षीण चन्द्रकलावाली पूर्णिमा,----,চতুর্দশীযুক্তা পূর্ণিমা,ପ୍ରତିପଦାଯୁକ୍ତ ପୂର୍ଣ୍ଣିମା,ਹਲਕੀ ਚਾੰਦਨੀ ਵਾਲੀ ਪੁਰਣਮਾਸੀ,চতুর্দশীযুক্তা পূর্ণিমা,क्षीण चन्द्रकलावाला पूर्णिमा
172,,राका,Moon-quite full,पूर्ण चन्द्रकलावाली पूर्णिमा,----,পূর্ণিমা,ଶୁଦ୍ଧ ପୂର୍ଣ୍ଣିମା,ਪੂਰੀ ਚਾੰਦਨੀ,পূর্ণিমা,पूर्ण चन्द्रकलावाला पूर्णिमा
173,,अमावास्या,A year,कृष्णपक्ष की अन्तिम तिथि,----,অমাবস্যা,ଅମାବାସ୍ୟା,ਕ੍ੜੁਸ਼ਨ ਪੱਖ ਦੀ ਆਖਰੀ ਤਰੀਖ ,অমাবস্যা,कृष्णपक्षक अन्तिम तिथि
174,,सिनीवाली,No moon,अमावस्या में चन्द्रमा दिखलाई पडना,----,চতুর্দশীবিশিষ্টা অমাবস্যার নাম,ଚତୁର୍ଦଶୀଯୁକ୍ତ ଅମାବାସ୍ୟା,ਮਾਵਸ ਵਿੱਚ ਚਾੰਦ ਨਾ ਦਿਖਨਾ,চতুর্দশীবিশিষ্টা অমাবস্যার নাম,अमावस्या मँ चन्द्रमा दिखाई पडनाइ
175,1.4.9,कुहूः,Moon Light- horned,नष्ट चन्द्रकलावाली अमावस्या,----,পূর্ণ অমাবস্যা,ଶୁଦ୍ଧ ଅମାବାସ୍ୟା,ਖਤਮ ਚਾੰਦਨੀ ਵਾਲੀ ਮਾਵਸ,পূর্ণ অমাবস্যা,नष्ट चन्द्रकलावाला अमावस्या
176,,उपरागः,An eclipse,सूर्यग्रहण या चन्द्रग्रहण,----,চন্দ্র বা সূর্য গ্রহণ,ଉପରାଗ/ଗ୍ରହଣ,ਸੂਰਜਗ੍ਰਹਣ ਜਾਂ ਚੰਦਰਗ੍ਰਹਣ,চন্দ্র বা সূর্য গ্রহণ,सूर्यग्रहण आ चन्द्रग्रहण
177,1.4.10,सोपप्लवः,Eclipsed sun or moon,राहु से ग्रस्त हुआ चन्द्र या सूर्य,----,রাহুগ্রস্থ চন্দ্র বা সূর্য,ରାହୁଗ୍ରସ୍ତ ସୂର୍ଯ୍ୟ/ଚନ୍ଦ୍ର,ਰਾਹੁ ਤੋਂ ਨਿਗਲਾ ਹੋਇਆ ਚਾੰਦ ਜਾਂ ਸੂਰਜ,রাহুগ্রস্থ চন্দ্র বা সূর্য,राहु सँ ग्रस्त भेल चन्द्र आ सूर्य
178,,अग्न्युत्पातः,Meteor,धूमकेतु,----,উল্কাপাত,ଆକାଶରେ ଉତ୍ପନ୍ନ ଅଗ୍ନିବିକାର,ਧੂਮਕੇਤੁ,উল্কাপাত,धूमकेतु
179,,पुष्पवन्तौ,Sun and moon,सूर्य और चन्द्र का संयुक्त नाम,----,চন্দ্র সূর্যের নাম,ସୂର୍ଯ୍ୟ-ଚନ୍ଦ୍ର,ਸੂਰਜ ਤੇ ਚਾੰਦ ਦਾ ਇੱਕ ਨਾਂ,চন্দ্র সূর্যের নাম,सूर्य आर चन्द्रक संयुक्त नाम
180,,काष्ठा,Sixteen thirds,१८ बार पलक गिरने के समान समय,----,অষ্টদশ নিমেষ,ଅଠର ନିମିଷ,ਅੱਠਾਰਹ ਵਾਰਿ ਪਲਕ ਗਿਰਣ ਦੇ ਸਮਾਨ ਵਖਤ,অষ্টদশ নিমেষ,१८ बेर पलक खसबाक समान समय
181,1.4.11,कला,eight Seconds,एक अंश का साठवाँ भाग,----,ত্রিংশত কাষ্টা,କଳା/ତିରିଶ କାଷ୍ଠା,ਇੱਕ ਅਂਸ਼ ਦਾ ਸਾਠਵਾਂ ਭਾਗ,ত্রিংশত কাষ্টা,एक अंशक साठम भाग
182,,क्षणः,Minutes,एक सेकेण्ड का ४/५ भाग,----,ত্রিংশত কলা,କ୍ଷଣ/ତିରିଶ କଳା,ਇੱਕ ਸੇਕੇੰਡ ਦਾ ੪/੫ ਭਾਗ,ত্রিংশত কলা,एक सेकेण्डक ४/५ भाग
183,,मुहूर्तम्,Minutes,४८ मिनट के बराबर समय,----,দ্বাদশ ক্ষণ,ମୁହୂର୍ତ୍ତ/ବାର କ୍ଷଣ,੪੮ ਮਿਨਤਾਂ ਦਾ ਵਖਤ,দ্বাদশ ক্ষণ,४८ मिनटक बराबर समय
184,,अहोरात्रः,A day,दिन और रात,----,ত্রিংশত মুহূর্ত,ଦିନ-ରାତି/ତିରିଶ ମୁହୂର୍ତ୍ତ,ਦਿਨ ਤੇ ਰਾਤ,ত্রিংশত মুহূর্ত,दिन आर रात
185,1.4.12,पक्षः,A fort night,चान्द्रमास का आधा भाग,----,পঞ্চদশ অহোরাত্র,ପକ୍ଷ,ਚਾੰਦਮਾਸ ਦਾ ਅੱਧਾ ਭਾਗ,পঞ্চদশ অহোরাত্র,चान्द्रमासक आधा भाग
186,,मासः,Light,शुक्लपक्ष+कृष्णपक्ष= १ मास,----,মাস,ମାସ,ਇੱਕ ਮਹੀਨਾ,মাস,शुक्लपक्ष+कृष्णपक्ष= १ मास
187,1.4.13,ऋतुः,Month,मार्गशीर्ष आदि दो मास,----,ঋতু,ଋତୁ,ਮਾਰਗਸ਼ੀਰਸ਼ ਆਦਿ ਦੋ ਮਹੀਨੇ,ঋতু,मार्गशीर्ष आदि दू मास
188,,अयनम्,A year,३ ऋतुओं का १ अयन,----,ঋতুত্রয়,ଅୟନ,੩ ਮੌਸਮਾਂ ਦਾ ਇੱਕ ਅਯਨ,ঋতুত্রয়,३ ऋतुक १ अयन
189,1.4.14,वत्सरः,A year,२ अयन = १ वर्ष,----,বত্‍সর,ବର୍ଷ,੨ ਅਯਨ,বত্‍সর,२ अयन = १ वर्ष
190,,विषुवत्,Equinox,तुला संक्रान्ति और मेषसंक्रान्ति का समय जब दिन और रात बराबर होती हैं,----,বিষুব,ସମଦିବାରାତ୍ରି,ਤੁਲਾ ਸੰਕ੍ਰਾੰਤਿ ਤੇ ਮੇਸ਼ ਸੰਕ੍ਰਾੰਤਿ ਦਾ ਵਖਤ,বিষুব,विषुवत्
191,,मार्गशीर्षः,Agrahayana,नवाँ चान्द्र मास,----,অগ্রহায়ণ,ମାର୍ଗଶୀର୍ଷ ମାସ,ਨਵਾਂ ਚਾੰਦ ਮਾਸ,অগ্রহায়ণ,नवम चान्द्र मास
